date,score,country,term,translated_term,score_difference
2020-05-03,9,uk,toiletpaper,toiletpaper,4.0
2020-05-10,9,uk,toiletpaper,toiletpaper,5.0
2020-05-17,8,uk,toiletpaper,toiletpaper,3.0
2020-05-24,7,uk,toiletpaper,toiletpaper,3.0
2020-05-31,7,uk,toiletpaper,toiletpaper,3.0
2020-06-07,6,uk,toiletpaper,toiletpaper,0.0
2020-06-14,6,uk,toiletpaper,toiletpaper,1.0
2020-06-21,6,uk,toiletpaper,toiletpaper,1.0
2020-06-28,6,uk,toiletpaper,toiletpaper,1.0
2020-07-05,5,uk,toiletpaper,toiletpaper,0.0
2020-07-12,5,uk,toiletpaper,toiletpaper,0.0
2020-07-19,5,uk,toiletpaper,toiletpaper,1.0
2020-07-26,6,uk,toiletpaper,toiletpaper,2.0
2020-08-02,4,uk,toiletpaper,toiletpaper,-1.0
2020-08-09,4,uk,toiletpaper,toiletpaper,-1.0
2020-08-16,6,uk,toiletpaper,toiletpaper,1.0
2020-08-23,6,uk,toiletpaper,toiletpaper,1.0
2020-08-30,6,uk,toiletpaper,toiletpaper,1.0
2020-09-06,5,uk,toiletpaper,toiletpaper,1.0
2020-09-13,6,uk,toiletpaper,toiletpaper,1.0
2020-09-20,9,uk,toiletpaper,toiletpaper,5.0
2020-09-27,9,uk,toiletpaper,toiletpaper,4.0
2020-10-04,7,uk,toiletpaper,toiletpaper,1.0
2020-10-11,6,uk,toiletpaper,toiletpaper,-1.0
2020-10-18,7,uk,toiletpaper,toiletpaper,2.0
2020-10-25,9,uk,toiletpaper,toiletpaper,3.0
2020-11-01,7,uk,toiletpaper,toiletpaper,2.0
2018-11-04,48,ger,cooking,kochen,
2018-11-11,48,ger,cooking,kochen,
2018-11-18,46,ger,cooking,kochen,
2018-11-25,44,ger,cooking,kochen,
2018-12-02,44,ger,cooking,kochen,
2018-12-09,47,ger,cooking,kochen,
2018-12-16,50,ger,cooking,kochen,
2018-12-23,61,ger,cooking,kochen,
2018-12-30,57,ger,cooking,kochen,
2019-01-06,50,ger,cooking,kochen,
2019-01-13,49,ger,cooking,kochen,
2019-01-20,50,ger,cooking,kochen,
2019-01-27,49,ger,cooking,kochen,
2019-02-03,48,ger,cooking,kochen,
2019-02-10,46,ger,cooking,kochen,
2019-02-17,44,ger,cooking,kochen,
2019-02-24,42,ger,cooking,kochen,
2019-03-03,46,ger,cooking,kochen,
2019-03-10,48,ger,cooking,kochen,
2019-03-17,47,ger,cooking,kochen,
2019-03-24,46,ger,cooking,kochen,
2019-03-31,47,ger,cooking,kochen,
2019-04-07,59,ger,cooking,kochen,
2019-04-14,82,ger,cooking,kochen,
2019-04-21,61,ger,cooking,kochen,
2019-04-28,65,ger,cooking,kochen,
2019-05-05,64,ger,cooking,kochen,
2019-05-12,60,ger,cooking,kochen,
2019-05-19,53,ger,cooking,kochen,
2019-05-26,49,ger,cooking,kochen,
2019-06-02,43,ger,cooking,kochen,
2019-06-09,46,ger,cooking,kochen,
2019-06-16,44,ger,cooking,kochen,
2019-06-23,37,ger,cooking,kochen,
2019-06-30,37,ger,cooking,kochen,
2019-07-07,41,ger,cooking,kochen,
2019-07-14,41,ger,cooking,kochen,
2019-07-21,39,ger,cooking,kochen,
2019-07-28,41,ger,cooking,kochen,
2019-08-04,44,ger,cooking,kochen,
2019-08-11,45,ger,cooking,kochen,
2019-08-18,44,ger,cooking,kochen,
2019-08-25,44,ger,cooking,kochen,
2019-09-01,48,ger,cooking,kochen,
2019-09-08,46,ger,cooking,kochen,
2019-09-15,47,ger,cooking,kochen,
2019-09-22,49,ger,cooking,kochen,
2019-09-29,55,ger,cooking,kochen,
2019-10-06,56,ger,cooking,kochen,
2019-10-13,54,ger,cooking,kochen,
2019-10-20,55,ger,cooking,kochen,
2019-10-27,56,ger,cooking,kochen,
2019-11-03,55,ger,cooking,kochen,7.0
2019-11-10,59,ger,cooking,kochen,11.0
2019-11-17,55,ger,cooking,kochen,9.0
2019-11-24,49,ger,cooking,kochen,5.0
2019-12-01,51,ger,cooking,kochen,7.0
2019-12-08,51,ger,cooking,kochen,4.0
2019-12-15,53,ger,cooking,kochen,3.0
2019-12-22,75,ger,cooking,kochen,14.0
2019-12-29,63,ger,cooking,kochen,6.0
2020-01-05,56,ger,cooking,kochen,6.0
2020-01-12,56,ger,cooking,kochen,7.0
2020-01-19,57,ger,cooking,kochen,7.0
2020-01-26,53,ger,cooking,kochen,4.0
2020-02-02,53,ger,cooking,kochen,5.0
2020-02-09,51,ger,cooking,kochen,5.0
2020-02-16,50,ger,cooking,kochen,6.0
2020-02-23,52,ger,cooking,kochen,10.0
2020-03-01,51,ger,cooking,kochen,5.0
2020-03-08,47,ger,cooking,kochen,-1.0
2020-03-15,50,ger,cooking,kochen,3.0
2020-03-22,63,ger,cooking,kochen,17.0
2020-03-29,72,ger,cooking,kochen,25.0
2020-04-05,100,ger,cooking,kochen,41.0
2020-04-12,84,ger,cooking,kochen,2.0
2020-04-19,78,ger,cooking,kochen,17.0
2020-04-26,82,ger,cooking,kochen,17.0
2020-05-03,73,ger,cooking,kochen,9.0
2020-05-10,74,ger,cooking,kochen,14.0
2020-05-17,67,ger,cooking,kochen,14.0
2020-05-24,60,ger,cooking,kochen,11.0
2020-05-31,59,ger,cooking,kochen,16.0
2020-06-07,58,ger,cooking,kochen,12.0
2020-06-14,54,ger,cooking,kochen,10.0
2020-06-21,49,ger,cooking,kochen,12.0
2020-06-28,48,ger,cooking,kochen,11.0
2020-07-05,48,ger,cooking,kochen,7.0
2020-07-12,49,ger,cooking,kochen,8.0
2020-07-19,47,ger,cooking,kochen,8.0
2020-07-26,48,ger,cooking,kochen,7.0
2020-08-02,48,ger,cooking,kochen,4.0
2020-08-09,45,ger,cooking,kochen,0.0
2020-08-16,47,ger,cooking,kochen,3.0
2020-08-23,53,ger,cooking,kochen,9.0
2020-08-30,51,ger,cooking,kochen,3.0
2020-09-06,52,ger,cooking,kochen,6.0
2020-09-13,48,ger,cooking,kochen,1.0
2020-09-20,53,ger,cooking,kochen,4.0
2020-09-27,54,ger,cooking,kochen,-1.0
2020-10-04,54,ger,cooking,kochen,-2.0
2020-10-11,61,ger,cooking,kochen,7.0
2020-10-18,61,ger,cooking,kochen,6.0
2020-10-25,59,ger,cooking,kochen,3.0
2020-11-01,56,ger,cooking,kochen,1.0
2018-11-04,56,uk,spices,spice,
2018-11-11,63,uk,spices,spice,
2018-11-18,58,uk,spices,spice,
2018-11-25,61,uk,spices,spice,
2018-12-02,59,uk,spices,spice,
2018-12-09,68,uk,spices,spice,
2018-12-16,60,uk,spices,spice,
2018-12-23,79,uk,spices,spice,
2018-12-30,69,uk,spices,spice,
2019-01-06,69,uk,spices,spice,
2019-01-13,60,uk,spices,spice,
2019-01-20,66,uk,spices,spice,
2019-01-27,62,uk,spices,spice,
2019-02-03,68,uk,spices,spice,
2019-02-10,69,uk,spices,spice,
2019-02-17,58,uk,spices,spice,
2019-02-24,59,uk,spices,spice,
2019-03-03,57,uk,spices,spice,
2019-03-10,58,uk,spices,spice,
2019-03-17,56,uk,spices,spice,
2019-03-24,55,uk,spices,spice,
2019-03-31,67,uk,spices,spice,
2019-04-07,64,uk,spices,spice,
2019-04-14,53,uk,spices,spice,
2019-04-21,53,uk,spices,spice,
2019-04-28,50,uk,spices,spice,
2019-05-05,67,uk,spices,spice,
2019-05-12,58,uk,spices,spice,
2019-05-19,42,uk,spices,spice,
2019-05-26,48,uk,spices,spice,
2019-06-02,55,uk,spices,spice,
2019-06-09,48,uk,spices,spice,
2019-06-16,53,uk,spices,spice,
2019-06-23,53,uk,spices,spice,
2019-06-30,46,uk,spices,spice,
2019-07-07,54,uk,spices,spice,
2019-07-14,49,uk,spices,spice,
2019-07-21,49,uk,spices,spice,
2019-07-28,58,uk,spices,spice,
2019-08-04,58,uk,spices,spice,
2019-08-11,58,uk,spices,spice,
2019-08-18,58,uk,spices,spice,
2019-08-25,54,uk,spices,spice,
2019-09-01,55,uk,spices,spice,
2019-09-08,49,uk,spices,spice,
2019-09-15,53,uk,spices,spice,
2019-09-22,53,uk,spices,spice,
2019-09-29,54,uk,spices,spice,
2019-10-06,63,uk,spices,spice,
2019-10-13,60,uk,spices,spice,
2019-10-20,54,uk,spices,spice,
2019-10-27,63,uk,spices,spice,
2019-11-03,61,uk,spices,spice,5.0
2019-11-10,58,uk,spices,spice,-5.0
2019-11-17,62,uk,spices,spice,4.0
2019-11-24,54,uk,spices,spice,-7.0
2019-12-01,59,uk,spices,spice,0.0
2019-12-08,62,uk,spices,spice,-6.0
2019-12-15,69,uk,spices,spice,9.0
2019-12-22,76,uk,spices,spice,-3.0
2019-12-29,62,uk,spices,spice,-7.0
2020-01-05,72,uk,spices,spice,3.0
2020-01-12,73,uk,spices,spice,13.0
2020-01-19,60,uk,spices,spice,-6.0
2020-01-26,69,uk,spices,spice,7.0
2020-02-02,71,uk,spices,spice,3.0
2020-02-09,66,uk,spices,spice,-3.0
2020-02-16,53,uk,spices,spice,-5.0
2020-02-23,58,uk,spices,spice,-1.0
2020-03-01,63,uk,spices,spice,6.0
2020-03-08,63,uk,spices,spice,5.0
2020-03-15,53,uk,spices,spice,-3.0
2020-03-22,79,uk,spices,spice,24.0
2020-03-29,92,uk,spices,spice,25.0
2020-04-05,98,uk,spices,spice,34.0
2020-04-12,100,uk,spices,spice,47.0
2020-04-19,92,uk,spices,spice,39.0
2020-04-26,98,uk,spices,spice,48.0
2020-05-03,93,uk,spices,spice,26.0
2020-05-10,81,uk,spices,spice,23.0
2020-05-17,79,uk,spices,spice,37.0
2020-05-24,83,uk,spices,spice,35.0
2020-05-31,75,uk,spices,spice,20.0
2020-06-07,70,uk,spices,spice,22.0
2020-06-14,73,uk,spices,spice,20.0
2020-06-21,67,uk,spices,spice,14.0
2020-06-28,68,uk,spices,spice,22.0
2020-07-05,73,uk,spices,spice,19.0
2020-07-12,69,uk,spices,spice,20.0
2020-07-19,63,uk,spices,spice,14.0
2020-07-26,61,uk,spices,spice,3.0
2020-08-02,64,uk,spices,spice,6.0
2020-08-09,60,uk,spices,spice,2.0
2020-08-16,76,uk,spices,spice,18.0
2020-08-23,65,uk,spices,spice,11.0
2020-08-30,68,uk,spices,spice,13.0
2020-09-06,72,uk,spices,spice,23.0
2020-09-13,63,uk,spices,spice,10.0
2020-09-20,72,uk,spices,spice,19.0
2020-09-27,74,uk,spices,spice,20.0
2020-10-04,83,uk,spices,spice,20.0
2020-10-11,79,uk,spices,spice,19.0
2020-10-18,77,uk,spices,spice,23.0
2020-10-25,79,uk,spices,spice,16.0
2020-11-01,77,uk,spices,spice,16.0
2018-11-04,40,ger,beans,bohnen,
2018-11-11,41,ger,beans,bohnen,
2018-11-18,40,ger,beans,bohnen,
2018-11-25,41,ger,beans,bohnen,
2018-12-02,40,ger,beans,bohnen,
2018-12-09,41,ger,beans,bohnen,
2018-12-16,45,ger,beans,bohnen,
2018-12-23,54,ger,beans,bohnen,
2018-12-30,47,ger,beans,bohnen,
2019-01-06,48,ger,beans,bohnen,
2019-01-13,47,ger,beans,bohnen,
2019-01-20,47,ger,beans,bohnen,
2019-01-27,46,ger,beans,bohnen,
2019-02-03,44,ger,beans,bohnen,
2019-02-10,47,ger,beans,bohnen,
2019-02-17,46,ger,beans,bohnen,
2019-02-24,36,ger,beans,bohnen,
2019-03-03,41,ger,beans,bohnen,
2019-03-10,45,ger,beans,bohnen,
2019-03-17,39,ger,beans,bohnen,
2019-03-24,41,ger,beans,bohnen,
2019-03-31,46,ger,beans,bohnen,
2019-04-07,47,ger,beans,bohnen,
2019-04-14,46,ger,beans,bohnen,
2019-04-21,48,ger,beans,bohnen,
2019-04-28,46,ger,beans,bohnen,
2019-05-05,43,ger,beans,bohnen,
2019-05-12,43,ger,beans,bohnen,
2019-05-19,42,ger,beans,bohnen,
2019-05-26,36,ger,beans,bohnen,
2019-06-02,35,ger,beans,bohnen,
2019-06-09,40,ger,beans,bohnen,
2019-06-16,37,ger,beans,bohnen,
2019-06-23,38,ger,beans,bohnen,
2019-06-30,46,ger,beans,bohnen,
2019-07-07,56,ger,beans,bohnen,
2019-07-14,60,ger,beans,bohnen,
2019-07-21,69,ger,beans,bohnen,
2019-07-28,78,ger,beans,bohnen,
2019-08-04,75,ger,beans,bohnen,
2019-08-11,72,ger,beans,bohnen,
2019-08-18,59,ger,beans,bohnen,
2019-08-25,59,ger,beans,bohnen,
2019-09-01,63,ger,beans,bohnen,
2019-09-08,57,ger,beans,bohnen,
2019-09-15,57,ger,beans,bohnen,
2019-09-22,53,ger,beans,bohnen,
2019-09-29,53,ger,beans,bohnen,
2019-10-06,51,ger,beans,bohnen,
2019-10-13,45,ger,beans,bohnen,
2019-10-20,41,ger,beans,bohnen,
2019-10-27,38,ger,beans,bohnen,
2019-11-03,45,ger,beans,bohnen,5.0
2019-11-10,44,ger,beans,bohnen,3.0
2019-11-17,42,ger,beans,bohnen,2.0
2019-11-24,41,ger,beans,bohnen,0.0
2019-12-01,35,ger,beans,bohnen,-5.0
2019-12-08,48,ger,beans,bohnen,7.0
2019-12-15,45,ger,beans,bohnen,0.0
2019-12-22,53,ger,beans,bohnen,-1.0
2019-12-29,49,ger,beans,bohnen,2.0
2020-01-05,55,ger,beans,bohnen,7.0
2020-01-12,56,ger,beans,bohnen,9.0
2020-01-19,56,ger,beans,bohnen,9.0
2020-01-26,49,ger,beans,bohnen,3.0
2020-02-02,51,ger,beans,bohnen,7.0
2020-02-09,52,ger,beans,bohnen,5.0
2020-02-16,46,ger,beans,bohnen,0.0
2020-02-23,51,ger,beans,bohnen,15.0
2020-03-01,49,ger,beans,bohnen,8.0
2020-03-08,41,ger,beans,bohnen,-4.0
2020-03-15,45,ger,beans,bohnen,6.0
2020-03-22,54,ger,beans,bohnen,13.0
2020-03-29,55,ger,beans,bohnen,9.0
2020-04-05,65,ger,beans,bohnen,18.0
2020-04-12,67,ger,beans,bohnen,21.0
2020-04-19,58,ger,beans,bohnen,10.0
2020-04-26,61,ger,beans,bohnen,15.0
2020-05-03,58,ger,beans,bohnen,15.0
2020-05-10,60,ger,beans,bohnen,17.0
2020-05-17,62,ger,beans,bohnen,20.0
2020-05-24,60,ger,beans,bohnen,24.0
2020-05-31,58,ger,beans,bohnen,23.0
2020-06-07,52,ger,beans,bohnen,12.0
2020-06-14,58,ger,beans,bohnen,21.0
2020-06-21,50,ger,beans,bohnen,12.0
2020-06-28,56,ger,beans,bohnen,10.0
2020-07-05,67,ger,beans,bohnen,11.0
2020-07-12,79,ger,beans,bohnen,19.0
2020-07-19,93,ger,beans,bohnen,24.0
2020-07-26,100,ger,beans,bohnen,22.0
2020-08-02,99,ger,beans,bohnen,24.0
2020-08-09,85,ger,beans,bohnen,13.0
2020-08-16,82,ger,beans,bohnen,23.0
2020-08-23,79,ger,beans,bohnen,20.0
2020-08-30,66,ger,beans,bohnen,3.0
2020-09-06,57,ger,beans,bohnen,0.0
2020-09-13,59,ger,beans,bohnen,2.0
2020-09-20,59,ger,beans,bohnen,6.0
2020-09-27,65,ger,beans,bohnen,12.0
2020-10-04,55,ger,beans,bohnen,4.0
2020-10-11,60,ger,beans,bohnen,15.0
2020-10-18,52,ger,beans,bohnen,11.0
2020-10-25,48,ger,beans,bohnen,10.0
2020-11-01,50,ger,beans,bohnen,5.0
2018-11-04,12,ger,bananabread,bananenbrot,
2018-11-11,12,ger,bananabread,bananenbrot,
2018-11-18,9,ger,bananabread,bananenbrot,
2018-11-25,7,ger,bananabread,bananenbrot,
2018-12-02,7,ger,bananabread,bananenbrot,
2018-12-09,7,ger,bananabread,bananenbrot,
2018-12-16,8,ger,bananabread,bananenbrot,
2018-12-23,8,ger,bananabread,bananenbrot,
2018-12-30,11,ger,bananabread,bananenbrot,
2019-01-06,13,ger,bananabread,bananenbrot,
2019-01-13,12,ger,bananabread,bananenbrot,
2019-01-20,18,ger,bananabread,bananenbrot,
2019-01-27,18,ger,bananabread,bananenbrot,
2019-02-03,18,ger,bananabread,bananenbrot,
2019-02-10,16,ger,bananabread,bananenbrot,
2019-02-17,13,ger,bananabread,bananenbrot,
2019-02-24,16,ger,bananabread,bananenbrot,
2019-03-03,19,ger,bananabread,bananenbrot,
2019-03-10,19,ger,bananabread,bananenbrot,
2019-03-17,20,ger,bananabread,bananenbrot,
2019-03-24,18,ger,bananabread,bananenbrot,
2019-03-31,14,ger,bananabread,bananenbrot,
2019-04-07,16,ger,bananabread,bananenbrot,
2019-04-14,19,ger,bananabread,bananenbrot,
2019-04-21,16,ger,bananabread,bananenbrot,
2019-04-28,14,ger,bananabread,bananenbrot,
2019-05-05,16,ger,bananabread,bananenbrot,
2019-05-12,15,ger,bananabread,bananenbrot,
2019-05-19,16,ger,bananabread,bananenbrot,
2019-05-26,12,ger,bananabread,bananenbrot,
2019-06-02,13,ger,bananabread,bananenbrot,
2019-06-09,16,ger,bananabread,bananenbrot,
2019-06-16,12,ger,bananabread,bananenbrot,
2019-06-23,11,ger,bananabread,bananenbrot,
2019-06-30,10,ger,bananabread,bananenbrot,
2019-07-07,12,ger,bananabread,bananenbrot,
2019-07-14,13,ger,bananabread,bananenbrot,
2019-07-21,12,ger,bananabread,bananenbrot,
2019-07-28,15,ger,bananabread,bananenbrot,
2019-08-04,12,ger,bananabread,bananenbrot,
2019-08-11,17,ger,bananabread,bananenbrot,
2019-08-18,17,ger,bananabread,bananenbrot,
2019-08-25,13,ger,bananabread,bananenbrot,
2019-09-01,17,ger,bananabread,bananenbrot,
2019-09-08,14,ger,bananabread,bananenbrot,
2019-09-15,16,ger,bananabread,bananenbrot,
2019-09-22,18,ger,bananabread,bananenbrot,
2019-09-29,20,ger,bananabread,bananenbrot,
2019-10-06,15,ger,bananabread,bananenbrot,
2019-10-13,19,ger,bananabread,bananenbrot,
2019-10-20,17,ger,bananabread,bananenbrot,
2019-10-27,17,ger,bananabread,bananenbrot,
2019-11-03,20,ger,bananabread,bananenbrot,8.0
2019-11-10,18,ger,bananabread,bananenbrot,6.0
2019-11-17,15,ger,bananabread,bananenbrot,6.0
2019-11-24,12,ger,bananabread,bananenbrot,5.0
2019-12-01,13,ger,bananabread,bananenbrot,6.0
2019-12-08,11,ger,bananabread,bananenbrot,4.0
2019-12-15,9,ger,bananabread,bananenbrot,1.0
2019-12-22,11,ger,bananabread,bananenbrot,3.0
2019-12-29,18,ger,bananabread,bananenbrot,7.0
2020-01-05,16,ger,bananabread,bananenbrot,3.0
2020-01-12,19,ger,bananabread,bananenbrot,7.0
2020-01-19,23,ger,bananabread,bananenbrot,5.0
2020-01-26,24,ger,bananabread,bananenbrot,6.0
2020-02-02,24,ger,bananabread,bananenbrot,6.0
2020-02-09,22,ger,bananabread,bananenbrot,6.0
2020-02-16,21,ger,bananabread,bananenbrot,8.0
2020-02-23,23,ger,bananabread,bananenbrot,7.0
2020-03-01,26,ger,bananabread,bananenbrot,7.0
2020-03-08,31,ger,bananabread,bananenbrot,12.0
2020-03-15,46,ger,bananabread,bananenbrot,26.0
2020-03-22,86,ger,bananabread,bananenbrot,68.0
2020-03-29,100,ger,bananabread,bananenbrot,86.0
2020-04-05,77,ger,bananabread,bananenbrot,61.0
2020-04-12,67,ger,bananabread,bananenbrot,48.0
2020-04-19,56,ger,bananabread,bananenbrot,40.0
2020-04-26,54,ger,bananabread,bananenbrot,40.0
2020-05-03,40,ger,bananabread,bananenbrot,24.0
2020-05-10,36,ger,bananabread,bananenbrot,21.0
2020-05-17,30,ger,bananabread,bananenbrot,14.0
2020-05-24,33,ger,bananabread,bananenbrot,21.0
2020-05-31,28,ger,bananabread,bananenbrot,15.0
2020-06-07,27,ger,bananabread,bananenbrot,11.0
2020-06-14,27,ger,bananabread,bananenbrot,15.0
2020-06-21,19,ger,bananabread,bananenbrot,8.0
2020-06-28,26,ger,bananabread,bananenbrot,16.0
2020-07-05,24,ger,bananabread,bananenbrot,12.0
2020-07-12,22,ger,bananabread,bananenbrot,9.0
2020-07-19,20,ger,bananabread,bananenbrot,8.0
2020-07-26,21,ger,bananabread,bananenbrot,6.0
2020-08-02,19,ger,bananabread,bananenbrot,7.0
2020-08-09,19,ger,bananabread,bananenbrot,2.0
2020-08-16,18,ger,bananabread,bananenbrot,1.0
2020-08-23,24,ger,bananabread,bananenbrot,11.0
2020-08-30,21,ger,bananabread,bananenbrot,4.0
2020-09-06,21,ger,bananabread,bananenbrot,7.0
2020-09-13,21,ger,bananabread,bananenbrot,5.0
2020-09-20,22,ger,bananabread,bananenbrot,4.0
2020-09-27,22,ger,bananabread,bananenbrot,2.0
2020-10-04,23,ger,bananabread,bananenbrot,8.0
2020-10-11,25,ger,bananabread,bananenbrot,6.0
2020-10-18,27,ger,bananabread,bananenbrot,10.0
2020-10-25,33,ger,bananabread,bananenbrot,16.0
2020-11-01,31,ger,bananabread,bananenbrot,11.0
2018-11-04,36,ger,baking,backen,
2018-11-11,36,ger,baking,backen,
2018-11-18,39,ger,baking,backen,
2018-11-25,41,ger,baking,backen,
2018-12-02,42,ger,baking,backen,
2018-12-09,39,ger,baking,backen,
2018-12-16,39,ger,baking,backen,
2018-12-23,34,ger,baking,backen,
2018-12-30,30,ger,baking,backen,
2019-01-06,25,ger,baking,backen,
2019-01-13,24,ger,baking,backen,
2019-01-20,26,ger,baking,backen,
2019-01-27,30,ger,baking,backen,
2019-02-03,28,ger,baking,backen,
2019-02-10,32,ger,baking,backen,
2019-02-17,32,ger,baking,backen,
2019-02-24,30,ger,baking,backen,
2019-03-03,35,ger,baking,backen,
2019-03-10,35,ger,baking,backen,
2019-03-17,32,ger,baking,backen,
2019-03-24,30,ger,baking,backen,
2019-03-31,28,ger,baking,backen,
2019-04-07,31,ger,baking,backen,
2019-04-14,49,ger,baking,backen,
2019-04-21,26,ger,baking,backen,
2019-04-28,27,ger,baking,backen,
2019-05-05,29,ger,baking,backen,
2019-05-12,24,ger,baking,backen,
2019-05-19,26,ger,baking,backen,
2019-05-26,28,ger,baking,backen,
2019-06-02,23,ger,baking,backen,
2019-06-09,27,ger,baking,backen,
2019-06-16,21,ger,baking,backen,
2019-06-23,18,ger,baking,backen,
2019-06-30,18,ger,baking,backen,
2019-07-07,22,ger,baking,backen,
2019-07-14,23,ger,baking,backen,
2019-07-21,21,ger,baking,backen,
2019-07-28,22,ger,baking,backen,
2019-08-04,24,ger,baking,backen,
2019-08-11,24,ger,baking,backen,
2019-08-18,23,ger,baking,backen,
2019-08-25,21,ger,baking,backen,
2019-09-01,30,ger,baking,backen,
2019-09-08,32,ger,baking,backen,
2019-09-15,34,ger,baking,backen,
2019-09-22,36,ger,baking,backen,
2019-09-29,42,ger,baking,backen,
2019-10-06,39,ger,baking,backen,
2019-10-13,41,ger,baking,backen,
2019-10-20,51,ger,baking,backen,
2019-10-27,42,ger,baking,backen,
2019-11-03,38,ger,baking,backen,2.0
2019-11-10,42,ger,baking,backen,6.0
2019-11-17,44,ger,baking,backen,5.0
2019-11-24,46,ger,baking,backen,5.0
2019-12-01,48,ger,baking,backen,6.0
2019-12-08,44,ger,baking,backen,5.0
2019-12-15,46,ger,baking,backen,7.0
2019-12-22,41,ger,baking,backen,7.0
2019-12-29,33,ger,baking,backen,3.0
2020-01-05,26,ger,baking,backen,1.0
2020-01-12,29,ger,baking,backen,5.0
2020-01-19,31,ger,baking,backen,5.0
2020-01-26,35,ger,baking,backen,5.0
2020-02-02,33,ger,baking,backen,5.0
2020-02-09,39,ger,baking,backen,7.0
2020-02-16,40,ger,baking,backen,8.0
2020-02-23,40,ger,baking,backen,10.0
2020-03-01,41,ger,baking,backen,6.0
2020-03-08,40,ger,baking,backen,5.0
2020-03-15,60,ger,baking,backen,28.0
2020-03-22,70,ger,baking,backen,40.0
2020-03-29,76,ger,baking,backen,48.0
2020-04-05,100,ger,baking,backen,69.0
2020-04-12,55,ger,baking,backen,6.0
2020-04-19,45,ger,baking,backen,19.0
2020-04-26,53,ger,baking,backen,26.0
2020-05-03,48,ger,baking,backen,19.0
2020-05-10,43,ger,baking,backen,19.0
2020-05-17,47,ger,baking,backen,21.0
2020-05-24,40,ger,baking,backen,12.0
2020-05-31,41,ger,baking,backen,18.0
2020-06-07,44,ger,baking,backen,17.0
2020-06-14,35,ger,baking,backen,14.0
2020-06-21,29,ger,baking,backen,11.0
2020-06-28,31,ger,baking,backen,13.0
2020-07-05,32,ger,baking,backen,10.0
2020-07-12,31,ger,baking,backen,8.0
2020-07-19,29,ger,baking,backen,8.0
2020-07-26,28,ger,baking,backen,6.0
2020-08-02,28,ger,baking,backen,4.0
2020-08-09,27,ger,baking,backen,3.0
2020-08-16,27,ger,baking,backen,4.0
2020-08-23,31,ger,baking,backen,10.0
2020-08-30,29,ger,baking,backen,-1.0
2020-09-06,30,ger,baking,backen,-2.0
2020-09-13,29,ger,baking,backen,-5.0
2020-09-20,30,ger,baking,backen,-6.0
2020-09-27,34,ger,baking,backen,-8.0
2020-10-04,34,ger,baking,backen,-5.0
2020-10-11,34,ger,baking,backen,-7.0
2020-10-18,38,ger,baking,backen,-13.0
2020-10-25,42,ger,baking,backen,0.0
2020-11-01,47,ger,baking,backen,9.0
2018-11-04,10,uk,bananabread,bananbread,
2018-11-11,10,uk,bananabread,bananbread,
2018-11-18,9,uk,bananabread,bananbread,
2018-11-25,10,uk,bananabread,bananbread,
2018-12-02,7,uk,bananabread,bananbread,
2018-12-09,7,uk,bananabread,bananbread,
2018-12-16,7,uk,bananabread,bananbread,
2018-12-23,8,uk,bananabread,bananbread,
2018-12-30,10,uk,bananabread,bananbread,
2019-01-06,9,uk,bananabread,bananbread,
2019-01-13,10,uk,bananabread,bananbread,
2019-01-20,11,uk,bananabread,bananbread,
2019-01-27,12,uk,bananabread,bananbread,
2019-02-03,13,uk,bananabread,bananbread,
2019-02-10,13,uk,bananabread,bananbread,
2019-02-17,13,uk,bananabread,bananbread,
2019-02-24,12,uk,bananabread,bananbread,
2019-03-03,11,uk,bananabread,bananbread,
2019-03-10,13,uk,bananabread,bananbread,
2019-03-17,12,uk,bananabread,bananbread,
2019-03-24,11,uk,bananabread,bananbread,
2019-03-31,13,uk,bananabread,bananbread,
2019-04-07,13,uk,bananabread,bananbread,
2019-04-14,12,uk,bananabread,bananbread,
2019-04-21,11,uk,bananabread,bananbread,
2019-04-28,10,uk,bananabread,bananbread,
2019-05-05,12,uk,bananabread,bananbread,
2019-05-12,10,uk,bananabread,bananbread,
2019-05-19,10,uk,bananabread,bananbread,
2019-05-26,14,uk,bananabread,bananbread,
2019-06-02,11,uk,bananabread,bananbread,
2019-06-09,10,uk,bananabread,bananbread,
2019-06-16,10,uk,bananabread,bananbread,
2019-06-23,10,uk,bananabread,bananbread,
2019-06-30,10,uk,bananabread,bananbread,
2019-07-07,10,uk,bananabread,bananbread,
2019-07-14,10,uk,bananabread,bananbread,
2019-07-21,11,uk,bananabread,bananbread,
2019-07-28,11,uk,bananabread,bananbread,
2019-08-04,12,uk,bananabread,bananbread,
2019-08-11,11,uk,bananabread,bananbread,
2019-08-18,11,uk,bananabread,bananbread,
2019-08-25,12,uk,bananabread,bananbread,
2019-09-01,11,uk,bananabread,bananbread,
2019-09-08,12,uk,bananabread,bananbread,
2019-09-15,13,uk,bananabread,bananbread,
2019-09-22,14,uk,bananabread,bananbread,
2019-09-29,12,uk,bananabread,bananbread,
2019-10-06,12,uk,bananabread,bananbread,
2019-10-13,12,uk,bananabread,bananbread,
2019-10-20,12,uk,bananabread,bananbread,
2019-10-27,13,uk,bananabread,bananbread,
2019-11-03,12,uk,bananabread,bananbread,2.0
2019-11-10,11,uk,bananabread,bananbread,1.0
2019-11-17,11,uk,bananabread,bananbread,2.0
2019-11-24,9,uk,bananabread,bananbread,-1.0
